store_id,town,area,self_service,cart,basket,month,quantity,sales_value,store_type
458,Varanasi,1000,0,0,0,2,9013.95,423343.77,TT
459,Delhi,200,1,1,1,3,247,119695.6501,MT
460,Hyderabad,500,0,0,0,2,2840,455405.15,TT
461,Chandigarh,1000,1,0,1,2,8741,1621414,MT
462,Gurgaon,500,1,1,1,3,5191,158361,MT
463,Lucknow,1000,1,1,1,3,24281,1238572.76,MT
464,Delhi,800,1,0,1,8,445.772,41815.6399,MT
465,Chandigarh,1000,0,0,0,2,5127,297077,TT
466,Warangal,500,1,1,1,3,12485,946706.5,MT
467,Ranchi,800,1,0,1,9,1551,54213.37,MT
468,Tadepalligudem,1800,1,1,1,2,69355.7,2926472.59,MT
469,Srikakulam,900,1,0,1,2,12252,1089984.57,MT
470,Hyderabad,500,0,0,0,3,2128,339750.4,TT
471,Pune,2000,0,0,0,3,10039.07498,4293610.35,TT
472,Thiruvallur,1000,1,1,1,3,35724.79,1762215.285,MT
473,Raiganj,200,1,1,1,2,3461,158158.5,TT
474,Jaggaiahpet,800,0,0,0,2,12725,609900,TT
475,Hyderabad,1000,1,0,1,3,9494.328001,282290.88,MT
476,Hyderabad,200,1,1,1,3,1175.369997,740797.1997,MT
477,Pune,1000,1,1,1,3,5,257,MT
478,Tadepalligudem,750,0,0,0,3,16079,582084.7604,TT
479,Jammu,3000,1,0,1,2,4426,696454.1795,MT
480,GVMC,2000,1,1,1,2,63522.27901,4225431.065,MT
481,Mahbubnagar,1000,0,0,0,2,31829.75,1342246.98,TT
482,Chennai,190,1,0,1,3,1441,54981,MT
483,BANGALORE,500,0,0,0,1,133,29117,TT
484,BANGALORE,800,1,0,1,3,28903.654,813493.788,MT
485,Goa,2000,1,1,1,3,4587.75,265573.76,MT
486,Varanasi,900,0,0,0,8,19,2954,TT
487,Greater,460,0,0,0,2,6544.401007,408458.8415,TT
488,Kakinada,4000,1,1,1,2,87849.155,3732665.38,MT
489,Sircilla,800,1,1,1,2,777,195192,MT
490,Patna,400,1,1,0,3,7531,427596.5299,MT
491,Gurgaon,600,0,0,0,3,195,59819,TT
492,Vijayawada,475,0,0,0,3,18357.91201,4548134.97,TT
493,Jhunjhunun,3000,1,1,1,3,22216,765464.6599,MT
494,Patna,1200,0,0,0,3,52390.561,3434227.506,TT
495,Nellore,450,1,0,1,3,38689,1701296,MT
496,BANGALORE,500,0,0,0,8,126,23626,TT
497,Chandigarh,1000,0,0,0,5,5608,372977,TT
498,Hyderabad,200,1,1,1,5,579.6449974,385161.7506,MT
499,Paralakhemundi,2200,1,1,1,5,5892,382505.89,MT
500,Chennai,200,1,1,1,5,241.8180004,50731.72007,MT
501,Hyderabad,1000,0,0,0,12,3457,127226,TT
502,Nandyal,500,0,0,0,5,7628,301438.93,TT
503,Chapra,2500,1,1,1,5,3945,149050.74,MT
504,Yamunanagar,900,0,0,0,5,13265,388038,TT
505,Yadgir,1000,1,1,1,5,10310,492420,MT
506,Hyderabad,600,0,0,0,5,3527.553994,1575224.155,TT
507,Greater,300,1,0,1,5,3034.921,286504.9401,MT
508,Ahmadabad,2000,0,0,0,5,1402,101963.61,TT
509,Vizianagaram,1600,1,1,1,5,57028,2023443.63,MT
510,Amritsar,1200,0,0,0,5,15117,755745.55,TT
511,Chennai,500,0,0,0,5,710.4090002,66555.94999,TT
512,Nalgonda,1000,0,0,0,5,34921.114,1856478.265,TT
513,Raipur,1000,0,0,0,5,19102.991,947904.7382,TT
514,Nalgonda,1000,1,0,1,5,17518,762086.5,MT
515,Hyderabad,200,1,1,1,5,102991.965,7919624.734,MT
516,BANGALORE,1760,1,1,1,5,40715,1312554.35,MT
517,Renigunta,200,1,0,1,5,16369,778223,MT
518,Pune,920,0,0,0,5,8887.340974,5224064.514,TT
519,Hyderabad,600,0,0,0,5,702.6079996,136951.84,TT
520,Chennai,400,0,0,0,5,11720,568566.5,TT
521,Dhanbad,800,1,1,1,5,5437.32,318754.5201,MT
522,GVMC,1200,1,0,1,5,343,54151,MT
523,Greater,500,1,0,1,5,41137,3185665,MT
524,Rajahmundry,200,1,1,1,7,23,782,MT
525,Varanasi,1000,1,1,1,8,24,4178.239998,MT
526,Bhubaneswar,400,0,0,0,5,99,22858.79997,TT
527,BANGALORE,700,0,0,0,5,1998.797996,705127.438,TT
528,Raiganj,200,1,1,1,5,7160,324289,TT
529,BANGALORE,700,0,0,0,5,53531,3764191.975,TT
530,Vijayawada,900,1,0,1,5,26109,732620.8199,MT
531,Hyderabad,900,0,0,0,10,1289,29922.89999,TT
532,Delhi,500,1,1,1,5,27388.309,1767521.104,MT
533,Karimnagar,200,1,1,1,5,9361,378825.99,MT
534,Tirupati,500,1,0,1,5,17830,875764.7,MT
535,Rae,1000,1,0,1,5,23613.27,970493.9804,MT
536,Kheda,1000,1,1,1,10,26,3370,MT
537,Varanasi,1000,1,1,1,5,754,113151.4307,MT
538,Varanasi,1000,1,1,1,5,854,47193.63008,MT
539,Kothagudem,500,0,0,0,1,2,4012,TT
540,Greater,180,1,1,1,5,392,90969.97,MT
541,Kolkata,1000,0,0,0,2,31785.474,869987.1257,TT
542,Goa,2000,1,1,1,2,4916.6,212070.05,MT
543,Chennai,500,1,0,1,6,1475.844998,295221.4751,MT
544,Greater,1000,0,0,0,10,10336.2,57212,TT
545,North,200,1,1,1,3,7850.5,167456,MT
546,Sangrur,1500,1,1,1,6,8092,163524.5,TT
547,Pune,2500,1,1,1,2,5355.75,240715.73,MT
548,Kolkata,1000,1,1,1,6,7270,401633,MT
549,Greater,350,1,0,1,6,2027.945,118565,MT
550,GVMC,900,0,0,0,6,41369,2303287.091,TT
551,Ongole,600,1,1,1,6,3346,80597.30004,TT
552,Thorrur,500,1,0,1,2,4185,182627.9901,MT
553,Nagpur,500,1,0,1,6,5631,198763,MT
554,Narsinghgarh,4500,1,1,1,6,21940.37,1418715.75,MT
555,Mahbubnagar,650,0,0,0,5,6543,495967.6299,TT
556,Palacole,1200,1,1,1,2,14126,444600.75,MT
557,Davanagere,2100,1,1,1,6,78362.115,3418473.828,MT
558,Greater,400,1,1,1,6,2623.268,131351.703,MT
559,Varanasi,1000,1,1,1,10,573,40602.14996,MT
560,Jammu,2500,1,1,1,6,18973.468,1191926.036,MT
561,Pune,200,1,1,1,6,16130.911,487322.778,MT
562,Karimnagar,500,1,0,1,3,3068,145796.5,MT
563,Raichur,200,1,0,1,6,18595,786134.9299,MT
564,Guntur,200,1,1,1,6,1577,113805,MT
565,Hyderabad,300,0,0,0,6,1041.445001,621901.6799,TT
566,Chandigarh,200,1,1,1,6,2004.5,115759,MT
567,Greater,300,0,0,0,6,5719.802001,658478.47,TT
568,Chennai,600,0,0,0,6,965.2749991,427622.2498,TT
569,Hubli-Dharwad,500,1,0,1,6,22028,1668656.45,MT
570,Ranchi,800,1,0,1,2,2863,103840.17,MT
571,Chapra,2500,1,1,1,6,3243,112288.07,MT
572,Chennai,200,1,1,1,6,14825.192,512864.972,MT
573,Nagpur,500,1,0,1,2,6878,324391.2099,MT
574,Palacole,1800,1,1,1,2,77028,3136539.601,MT
575,Chittoor,4000,1,1,1,2,19358,952585.5,MT
576,Ghaziabad,200,1,1,1,8,5,874,MT
577,BANGALORE,800,1,0,1,6,29442.906,752961.555,MT
578,Chengalpattu,200,1,1,1,6,875,171021,MT
579,Pune,220,1,0,1,5,36,8726.300011,MT
580,Nellore,2000,1,1,1,6,11377,622339.5,MT
581,Hyderabad,1200,1,1,1,6,33354,414380.4,MT
582,Noida,200,1,1,1,5,118,9601.200008,MT
583,GVMC,1200,1,0,1,2,1204,152042,MT
584,Delhi,250,1,1,1,2,110,9641.689987,MT
585,Nizamabad,400,0,0,0,2,7684,476749,TT
586,Jammu,3000,1,0,1,6,3002,338327.9301,MT
587,Chennai,650,1,1,1,6,5189.26,179737.42,TT
588,Aalo,3000,1,1,1,6,854,91192,MT
589,Vijayapura,1000,1,0,1,6,4936.203,486316.2,MT
590,Vijayawada,475,0,0,0,6,16162.369,4105289.7,TT
591,Varanasi,200,1,1,1,6,8296,329016.76,MT
592,Kolkata,1500,1,0,1,2,4004,320327.6097,MT
593,Siliguri,200,0,0,0,6,20994,888715.4301,TT
594,Pune,1000,1,1,1,2,3481,183264.4599,MT
595,BANGALORE,700,0,0,0,6,1619.736995,733702.8842,TT
596,Palacole,1800,1,1,1,6,71501,2916374.92,MT
597,Baharampur,500,1,1,1,6,3403.435,290165.36,MT
598,Bhiwani,200,1,1,1,6,435,36797.66,MT
599,Guwahati,200,1,1,1,6,17046.835,441638.5,MT
600,Vijayawada,900,1,0,1,6,27603,699871.9599,MT
601,Greater,720,0,0,0,6,22850.439,1693064.89,TT
602,Greater,500,0,0,0,6,2900,111831.47,TT
603,Lucknow,200,0,0,0,2,1480,93644.30024,TT
604,Nandyal,500,0,0,0,6,3001,125852.54,TT
605,Greater,250,1,1,1,6,15509,221132.85,MT
606,Chennai,190,1,0,1,7,47,1477,MT
607,Hamirpur,500,0,0,0,6,323,12597,TT
608,Gurgaon,500,0,0,0,6,6908,296930,TT
609,Nagpur,600,1,0,1,9,1264,106793.95,MT
610,Varanasi,200,1,1,1,6,1165.74,78881.10002,MT
611,Manesar,200,0,0,0,6,47549.2,1444545.05,TT
612,Hosakote,1000,0,0,0,11,1264.065,38843.3,TT
613,Anantapur,200,1,1,1,6,4730,290960.19,MT
614,Delhi,900,1,1,1,6,3074,175593.9702,MT
615,Leh,1000,1,0,1,2,2543.065,136186.4,MT
616,Suryapet,200,0,0,0,2,5463.3,752224,TT
617,Greater,350,0,0,0,2,212,33624,TT
618,Nellore,1200,1,1,0,2,1076,54118,MT
619,Anekal,1000,0,0,0,2,757.3500003,43791.8,TT
620,Patan,2000,1,0,1,2,886.0730004,127967.72,MT
621,Guwahati,200,0,0,0,2,3259,172876,TT
622,Patna,200,1,1,1,3,1485,103086.1899,MT
623,Kharar,2000,1,0,1,3,6,1143,MT
624,Baharampur,200,1,1,1,3,4081.45,203943.4,MT
625,Mayang,2000,0,0,0,2,180,51808.69995,TT
626,Mahabubabad,500,1,1,1,3,5114,249553.06,MT
627,Vijayawada,1200,1,1,1,3,1266.294,72748.57998,MT
628,Raipur,1000,0,0,0,9,1572.6,89185.9,TT
629,Dimapur,2500,1,1,1,11,7244,1953778.09,MT
630,Jhargram,400,0,0,0,2,785.25,25451.34999,TT
631,Pune,1000,1,1,1,1,264,12779,MT
632,Gurgaon,128,0,0,0,11,10294,478241,TT
633,Nagpur,800,1,0,1,2,5272.5,113574,MT
634,Greater,149,0,0,0,2,287,21366.3,TT
635,Greater,600,1,0,1,12,36,13859,MT
636,Gaya,600,1,0,1,6,3,380,MT
637,Delhi,500,0,0,0,6,156.15,18620,TT
638,Chandigarh,600,0,0,0,9,0,0,TT
639,Varanasi,700,1,1,1,5,1666,54860.95002,MT
640,Sangrur,4800,0,0,0,9,9,1180,TT
641,Gumla,200,1,1,1,11,5,1957,MT
642,Greater,600,1,0,1,2,195,44694,MT
643,Kandukur,1000,1,1,1,7,9,525,MT
644,Rajahmundry,300,0,0,0,2,197,50618.98001,TT
645,Chennai,500,0,0,0,2,488.469,14284.26801,TT
646,Kandukur,1000,1,1,1,9,15,776,MT
647,Hyderabad,900,0,0,0,2,470.25,16452.89998,TT
648,North,200,1,1,1,2,1404.71,37482.02,MT
649,Pune,200,0,0,0,7,3,31190,TT
650,Hyderabad,650,1,1,1,6,41.3,1169.590006,MT
651,Sultanpur,200,1,1,1,3,64,1368,MT
652,Ambala,1000,1,1,0,11,1201,34349.74998,MT
653,Jaipur,1000,0,0,0,5,167,24950.32001,TT
654,Hyderabad,650,1,1,1,10,3,62,MT
655,Delhi,400,0,0,0,4,693,19343.5,TT
656,Mahbubnagar,1500,1,0,1,4,3,39.20000076,MT
657,Kadapa,600,1,1,1,4,1534.453,233502.6598,MT
658,Araria,300,1,0,1,4,562,34064.56002,MT
659,Pune,200,1,1,1,4,11219.236,314271.435,MT
660,Rewa,200,1,1,1,4,835,123031,MT
661,Noida,200,1,1,1,4,110,55104.6001,MT
662,Chandigarh,600,0,0,0,4,139,53637,TT
663,BANGALORE,300,1,1,1,4,968,58559,MT
664,Hyderabad,1000,1,0,1,10,577.639,25903.22002,MT
665,Kheda,1000,1,1,1,11,37,5638,MT
666,Delhi,450,0,0,0,9,53.5,5605,TT
667,Arrah,500,1,1,1,7,6,75,MT
668,Greater,300,0,0,0,6,1,45,TT
669,Hyderabad,1000,1,1,1,10,936.9779996,34470.70004,MT
670,Varanasi,500,0,0,0,12,6,1010,TT
671,Delhi,200,0,0,0,3,162,10969,TT
672,Sonipat,400,0,0,0,2,1154,60003,TT
673,Delhi,260,1,0,1,1,2706,103630.3499,MT
674,Arrah,200,0,0,0,1,280,20747,TT
675,Raipur,1000,0,0,0,11,330,13566,TT
676,Varanasi,200,1,1,1,5,1035,116078.25,MT
677,Chennai,200,1,1,1,5,4946.874,168311.81,MT
678,Ghaziabad,2000,1,1,1,4,9,873.7999992,MT
679,Karimnagar,750,0,0,0,4,35,2555,TT
680,Farrukhabad-cum-Fatehgarh,600,1,1,0,4,1176,34525.95001,MT
681,Katghora,1000,1,1,1,11,82,4174.300003,MT
682,Greater,400,0,0,0,3,7,367,TT
683,Delhi,200,0,0,0,4,2,197,TT
684,Ballia,500,1,0,1,3,47.5,2373,MT
685,Kadapa,200,1,0,1,3,33827,1179648,MT
686,Adilabad,500,0,0,0,3,9821,448464.67,TT
687,Delhi,2000,0,0,0,3,11904,367250.1,TT
688,Greater,200,1,0,1,3,4519.75,247272.3,MT
689,Jagtial,1000,1,1,1,3,29531.38501,1624030.005,MT
690,Coimbatore,150,0,0,0,3,264.2900002,8852.165001,TT
691,Varanasi,1000,0,0,0,3,527.891,25727.25002,TT
692,Greater,1000,0,0,0,3,5720,238610,TT
693,Delhi,1000,1,1,1,3,9447,466493.7201,MT
694,Varanasi,1000,0,0,0,3,11350.4,511589.4601,TT
695,Jaggaiahpet,800,0,0,0,3,16986,827570.5,TT
696,Chennai,1500,0,0,0,3,44535,1207892.66,TT
697,Hyderabad,800,0,0,0,3,6812,208726.1,TT
698,Siolim,500,0,0,0,3,32997,1191825,TT
699,Hyderabad,1000,1,1,1,3,2313.573,66646.15325,MT
700,Srikakulam,1200,0,0,0,3,12502,819383.9302,TT
701,Hyderabad,900,0,0,0,3,15692.603,655244.204,TT
702,Raipur,4000,1,1,1,3,101,6644,MT
703,Korba,540,1,1,1,3,22189,1148159.349,MT
704,Dehradun,500,0,0,0,3,4051.801,203939.66,TT
705,Greater,500,0,0,0,3,296.3959998,9134.020009,TT
706,Agartala,1400,0,0,0,3,22599,1393245.02,TT
707,Guwahati,400,0,0,0,3,3092.94,652286.505,TT
708,BANGALORE,400,0,0,0,3,17626.892,604567.0107,TT
709,Ludhiana,360,0,0,0,3,8330.5,409970.69,TT
710,Hyderabad,400,0,0,0,3,1337,108633,TT
711,Greater,149,0,0,0,3,433,36649.75,TT
712,Greater,250,0,0,0,1,40,21630,TT
713,Delhi,21,0,0,0,3,109,40249,TT
714,Karimnagar,200,1,1,1,4,11887.454,562546.1,MT
715,Agartala,1400,0,0,0,4,25307,1580296.25,TT
716,Ghaziabad,1000,1,0,1,4,17631,656993.29,MT
717,Nagpur,1000,0,0,0,4,8125,732924.2401,TT
718,Chennai,1500,0,0,0,4,46472,1249086.11,TT
719,Sadasivpet,400,0,0,0,4,2582,172218.35,TT
720,Hyderabad,450,0,0,0,4,10314,289726.21,TT
721,Suryapet,200,0,0,0,4,5742.78,833628.9,TT
722,Vicarabad,100,0,0,0,4,14479,891378,TT
723,Greater,260,0,0,0,4,649,222873.75,TT
724,Jabalpur,1450,0,0,0,4,66626,2961093.13,TT
725,Ludhiana,500,0,0,0,4,6900,546890.74,TT
726,Hyderabad,1200,1,1,1,4,21302.306,292353.81,MT
727,Delhi,500,0,0,0,4,3098,486610.11,TT
728,Ludhiana,2000,0,0,0,4,1889,244069,TT
729,Hyderabad,1200,0,0,0,4,12474,1718014,TT
730,Kerakat,1000,0,0,0,4,2581.398,30383.33502,TT
731,Delhi,1000,0,0,0,4,8737.97,564335.1603,TT
732,Hyderabad,900,0,0,0,4,15486.095,649025.815,TT
733,Srikakulam,1200,0,0,0,4,11031,458103.2202,TT
734,GVMC,800,0,0,0,4,13667,749142.5613,TT
735,Gudivada,1000,1,1,1,4,32323.209,1388603.842,MT
736,Ranchi,1000,0,0,0,4,719,58061.18001,TT
737,Greater,149,0,0,0,4,217,15747.5,TT
738,Delhi,2000,0,0,0,4,6506,153759.1,TT
739,Bargachhia,200,0,0,0,4,7,487,TT
740,Palakonda,500,0,0,0,8,3004.953,250254.7,TT
741,GVMC,500,1,0,0,8,19225,1089798.8,TT
742,Lucknow,380,0,0,0,8,8778,388371.5,TT
743,Greater,1200,0,0,0,8,48464.76,2924760.81,TT
744,Baharampur,1000,0,0,0,3,149,33266.96004,TT
745,Agartala,1400,0,0,0,8,13291,880889,TT
746,Karnal,1000,0,0,0,8,8083.13,312028.1723,TT
747,Vicarabad,100,0,0,0,8,6370,390595,TT
748,Hyderabad,900,0,0,0,8,6003.573,269281.46,TT
749,Ganjam,480,0,0,0,8,8064,451884.96,TT
750,Bidar,300,0,0,0,8,382,18480.71,TT
751,Coimbatore,100,0,0,0,8,1246.94,44087.8,TT
752,Chitradurga,2000,0,0,0,7,109192.991,7048651.647,TT
753,Greater,300,0,0,1,8,133,16695,TT
754,Rajahmundry,900,0,0,0,7,10400,305997,TT
755,Chitradurga,1200,0,0,0,7,75156,3276122.51,TT
756,Pudukkottai,1000,0,0,0,7,8472.148,220569.455,TT
757,Delhi,500,0,0,0,8,32,15185,TT
758,Tiruchirappalli,1000,0,0,0,7,12940.1,517129.3,TT
759,Barddhaman,350,0,0,0,7,36102.935,631072.93,TT
760,Patna,1200,0,0,0,7,2030,136891,TT
761,Kadapa,2040,0,0,0,6,1334,81823.81996,TT
762,Delhi,500,0,0,0,5,3105,471233.11,TT
763,Chandigarh,500,0,0,0,8,4,217,TT
764,Ghaziabad,1000,1,0,1,6,16638,568695.42,MT
765,Sidhi,5000,0,0,0,6,1598,192469,TT
766,GVMC,500,1,0,0,6,41269,2318041.2,TT
767,Kolkata,250,0,0,0,6,385,10190,TT
768,Agartala,1400,0,0,0,6,24095,1482198,TT
769,Puducherry,200,0,0,0,6,2145.203001,445368.3,TT
770,Tiruchirappalli,1000,0,0,0,5,9375.5,405158.4599,TT
771,Kolkata,1200,0,0,0,5,24469.023,1138247.719,TT
772,Mahbubnagar,1000,0,0,0,5,30167.963,1354905.3,TT
773,Guwahati,400,0,0,0,5,3960.225,727366.51,TT
774,Sonipat,500,0,0,0,5,793,60008.01995,TT
775,Adilabad,3500,0,0,0,6,27928,1673815.43,TT
776,Hosakote,1000,0,0,0,5,9122.185,162917.98,TT
777,Faridabad,1000,1,1,1,5,13558.305,536422.7369,MT
778,Greater,200,0,0,0,5,110.5280003,64440.56026,TT
779,Hyderabad,200,0,0,0,5,55293.323,1987774.536,TT
780,Pudukkottai,1000,0,0,0,6,33488.544,801189.385,TT
781,Srikakulam,800,0,0,0,5,9385,404900.25,TT
782,Dehradun,500,0,0,0,5,3961.3,205722.5,TT
783,Siolim,500,0,0,0,6,25483,887169.5,TT
784,Greater,200,0,0,0,6,156.1910005,74040.22058,TT
785,Pune,1000,0,0,0,5,85.89200005,45980.1,TT
786,Mahbubnagar,1000,0,0,0,6,34042.45,1417745.02,TT
787,Anekal,1000,0,0,0,5,764.6,50071.32996,TT
788,Thanesar,1000,0,0,0,5,135,5190,TT
789,BANGALORE,120,0,0,0,5,1,100,TT
790,Hazaribag,2500,0,0,0,6,2,261,TT
791,Gurdaspur,1000,0,0,0,4,1,80,TT
792,Sidhi,5000,0,0,0,1,3243,344617.62,TT
793,Pune,1000,0,0,0,10,3314.593998,2236261.283,TT
794,Nizamabad,400,0,0,0,7,6055,332963,TT
795,Hyderabad,600,0,0,0,7,4133.174997,1755357.35,TT
796,Chennai,300,0,0,0,12,8745.412,357239.556,TT
797,Tumkur,1000,1,1,1,4,12075,392691.8,MT
798,Anantapur,200,1,1,1,1,6676,344941.37,MT
799,Anantapur,200,1,1,1,1,37891,2136224.5,MT
800,Korba,540,1,1,1,1,21633,1173386.29,MT
801,Greater,300,1,0,1,10,3439.872,394273.06,MT
802,Peddapuram,400,0,0,0,7,2285,711333.1106,TT
803,GVMC,2000,1,1,1,7,72714,2074786.97,MT
804,Chennai,600,0,0,0,7,4608.274986,2229305.529,TT
805,Hyderabad,750,1,1,1,4,7010.956,139125.1,MT
806,Ballia,1500,1,1,1,4,31718,1341283.5,MT
807,Davanagere,2100,1,1,1,4,73449.77,3172573.132,MT
808,Greater,460,0,0,0,1,10868.10802,683082.0948,TT
809,Sircilla,400,1,0,1,1,23751,1238148.82,MT
810,Jaggaiahpet,800,0,0,0,1,20456,1082960,TT
811,Greater,800,0,0,0,1,15588.75,286451.4601,TT
812,Adilabad,500,1,1,1,10,42229,2167131.65,MT
813,Vijayawada,2200,1,1,1,10,66844,3263662.38,MT
814,Greater,300,0,0,0,10,18350.45,910589.17,TT
815,Hyderabad,1200,1,1,1,7,13132,396867.9,MT
816,Gurgaon,128,0,0,0,12,9499,467111,TT
817,BANGALORE,800,1,0,1,12,29944.695,745058.608,MT
818,Anantapur,1400,1,1,1,12,28082,1864085.43,MT
819,Pune,1000,1,1,1,12,4589.731998,271389.858,MT
820,Faridabad,1000,1,1,1,1,13609.486,585529.2482,MT
821,Meerut,1000,1,0,1,10,6839,552286.541,MT
822,Chennai,400,0,0,0,10,7064,436634.1999,TT
823,Chennai,600,0,0,0,10,2826.934991,1483782.299,TT
824,Delhi,1000,1,1,1,10,12274,683561.7298,MT
825,Renigunta,200,1,0,1,7,19956,768182.77,MT
826,Tirupati,500,1,0,1,7,21636,1086720,MT
827,Narsinghgarh,4500,1,1,1,12,18049.113,1289544.545,MT
828,Dumka,500,1,0,1,12,2552,2531907.5,MT
829,Ambikapur,1000,1,1,1,12,301,43528.64001,MT
830,Goa,200,1,1,1,4,19323,668486.54,TT
831,Greater,350,1,0,1,1,3507.254,223487.98,MT
832,Ambala,1000,1,1,0,1,16670,880514.4901,MT
833,Amritsar,200,1,1,1,10,36815,1685151.81,MT
834,Karimnagar,1000,1,1,0,10,18959.36502,930245.1466,MT
835,Goa,2000,1,1,1,7,682,49188.5,MT
836,Una,1000,1,1,1,7,7258,643977.75,MT
837,Nalgonda,1000,0,0,0,12,16561.546,900110.1698,TT
838,Guntur,1000,1,1,1,12,178,14992,MT
839,Guwahati,200,1,1,1,4,19404.985,467604.51,MT
840,Panvel,1000,1,1,1,1,18442.4,583237.2,MT
841,Farrukhabad-cum-Fatehgarh,600,1,1,0,1,1314,39648,MT
842,Greater,300,0,0,0,1,21213.6,987058.87,TT
843,Hyderabad,200,1,0,1,1,1946,335516.5,MT
844,Nagpur,1000,0,0,0,1,2512,228244.12,TT
845,Goa,2000,1,1,1,10,677,98031.5,MT
846,Chandigarh,1200,0,0,0,10,6272.578999,643882.4799,TT
847,Kolkata,1000,0,0,0,7,11352.312,346073.1399,TT
848,Medinipur,1000,0,0,0,12,4756,203556.8,TT
849,Delhi,500,1,1,1,4,27479.32,1790638.25,MT
850,Narsinghgarh,4500,1,1,1,7,24651.222,1608161.04,MT
851,BANGALORE,950,0,0,0,12,368.7150001,21102.9,TT
852,Ludhiana,2000,0,0,0,12,1004,159457.75,TT
853,Guntur,1000,0,0,0,1,776,210140.0517,TT
854,Tadepalligudem,750,0,0,0,4,16751,545444.6102,TT
855,Vijayawada,200,1,1,1,4,20667,779960.87,MT
856,Tirupati,700,1,0,1,1,54952.47,1671761.106,MT
857,Chennai,500,0,0,0,1,277.0450004,59791.84497,TT
858,Agartala,1400,0,0,0,1,23897,1528790,TT
859,Greater,350,1,1,1,10,6502,637464.98,MT
860,Rewa,200,1,1,1,7,5120,561144.7798,MT
861,Siliguri,200,1,1,1,7,350,13951,MT
862,Varanasi,500,0,0,0,10,503,33092,TT
863,Nellore,2000,1,1,1,12,13755,742080.51,MT
864,Greater,350,1,1,1,12,7635,705023.88,MT
865,Nagpur,1000,0,0,0,12,3035,264449.88,TT
866,GVMC,800,0,0,0,12,4327,220921.1503,TT
867,Vijayawada,475,0,0,0,4,20097.201,5063649.22,TT
868,Ahmadabad,1500,0,0,0,4,3862,384704,TT
869,Chandigarh,200,1,1,1,4,2515.5,363167,MT
870,Yadgir,1000,1,1,1,1,11255,606978,MT
871,Nagpur,1500,1,1,1,1,13178,701407.25,MT
872,Greater,400,0,0,0,1,9225.938,1437683.32,TT
873,Bidar,300,0,0,0,12,827,36835.55995,TT
874,Greater,500,1,1,1,12,4041.575,240420.61,MT
875,Rajahmundry,1200,1,1,0,1,44927,2602817.87,MT
876,Delhi,200,1,1,1,1,15054,1176095.43,MT
877,Greater,1000,0,0,0,1,889,85240,TT
878,Pudukkottai,600,1,0,1,10,3840,120048.0701,MT
879,Vijayawada,200,1,1,1,10,293,17456,MT
880,BANGALORE,400,0,0,0,1,65555.425,2542514.483,TT
881,Karimnagar,500,1,0,1,12,564,47139,MT
882,Ramanagara,2000,1,1,1,12,33704.655,1314172.385,MT
883,Greater,100,0,0,0,4,14469,525836.5,TT
884,Rajahmundry,900,1,1,0,4,6803,260898.98,MT
885,Greater,350,0,0,0,1,318,48395,TT
886,Karimnagar,1500,1,0,1,1,109776.7801,6319719.314,MT
887,Manesar,200,0,0,0,1,44295.182,1327235.69,TT
888,Varanasi,500,0,0,0,1,88,8790,TT
889,Delhi,21,0,0,0,1,92,37739,TT
890,Sangareddy,1000,1,0,1,10,26490.059,1666650.091,MT
891,BANGALORE,500,0,0,0,7,136167.296,7207755.253,TT
892,Guntur,450,0,0,0,12,9452.94,351551.4499,TT
893,Rae,2000,1,1,1,4,29019.92,1971512.651,MT
894,Tiruchirappalli,450,1,1,1,4,3866.6,88091.6,MT
895,Delhi,1000,1,1,1,10,8654.859,893966.5599,MT
896,Hyderabad,200,1,1,1,7,370.2860004,196561.43,MT
897,Chennai,500,0,0,0,4,866.1060003,82104.625,TT
898,Vijayawada,1400,1,0,1,1,63665.819,1973056.844,MT
899,Greater,350,1,0,1,1,17162,744656,MT
900,Raipur,1000,0,0,0,1,-971,-76346.29999,TT
901,Korba,500,1,0,1,10,12607,517698.2397,MT
902,Delhi,560,0,0,0,10,20704.445,1477515.441,TT
903,Varanasi,500,1,1,1,1,10212.981,686220.2401,TT
904,Sircilla,400,1,0,1,7,17363,901316.4001,MT
905,GVMC,2000,1,1,1,12,27216,1128622.56,MT
906,BANGALORE,450,0,0,0,4,5269.959995,1674335.667,TT
907,Baharampur,500,1,1,1,4,7442.546,593751.2302,MT
908,Kolkata,2300,1,0,1,1,36445,1827194.59,MT
909,Rewa,200,1,1,1,1,8480,618654.16,MT
910,Patan,2000,1,0,1,1,1163.611001,190780.21,MT
911,Ahmadabad,1500,0,0,0,10,16071,1871927.5,TT
912,Hyderabad,500,1,1,1,7,22315.655,979823.96,MT
913,Nellore,450,1,0,1,12,8779,349298,MT
914,Varanasi,500,1,1,1,12,11848.412,830237.3701,TT
915,Jhunjhunun,3000,1,1,1,4,22441,801010.7799,MT
916,Warangal,500,1,0,1,1,12254,416163.53,MT
917,S.A.S.,1000,0,0,0,1,5785.924,374935.34,TT
918,Gadag-Betigeri,200,1,0,1,10,8306,436455.2,TT
919,Una,1000,1,1,1,10,6848,662464.7,MT
920,BANGALORE,700,0,0,0,10,713.9569977,350781.9685,TT
921,Greater,149,0,0,0,10,1013,66427,TT
922,Raipur,1000,0,0,0,7,20375.734,1162556.694,TT
923,Aalo,3000,1,1,1,7,414,42585,MT
924,Kamptee,1200,0,0,0,7,10542,608914.95,TT
